Date,Open,High,Low,Close,Adj Close,Volume
1962-04-05,0.000000,0.224537,0.224537,0.224537,0.065982,86400
1962-04-06,0.000000,0.226273,0.222801,0.222801,0.065472,216000
1962-04-09,0.000000,0.222222,0.222222,0.222222,0.065302,86400
1962-04-10,0.000000,0.222512,0.219907,0.219907,0.064622,345600
1962-04-11,0.000000,0.223380,0.221065,0.221065,0.064962,216000
1962-04-12,0.000000,0.218750,0.215278,0.215278,0.063262,302400
1962-04-13,0.000000,0.220486,0.215278,0.219329,0.064452,259200
1962-04-16,0.000000,0.218750,0.218750,0.218750,0.064282,43200
1962-04-17,0.000000,0.218750,0.217593,0.218750,0.064282,0
1962-04-18,0.000000,0.217593,0.217593,0.217593,0.063942,43200
1962-04-19,0.000000,0.218750,0.217593,0.218750,0.064282,172800
1962-04-23,0.000000,0.218171,0.217593,0.218171,0.064112,86400
1962-04-24,0.000000,0.216435,0.215278,0.215278,0.063262,129600
1962-04-25,0.000000,0.216435,0.214699,0.214699,0.063091,388800
1962-04-26,0.000000,0.214120,0.210648,0.210648,0.061901,302400
1962-04-27,0.000000,0.211806,0.207176,0.207176,0.060881,172800
1962-04-30,0.000000,0.208333,0.199074,0.199074,0.058500,432000
1962-05-01,0.000000,0.207176,0.199653,0.207176,0.060881,475200
1962-05-02,0.000000,0.210069,0.207755,0.208912,0.061391,475200
1962-05-03,0.000000,0.210069,0.210069,0.210069,0.061731,129600
1962-05-04,0.000000,0.212384,0.211227,0.212384,0.062411,345600
1962-05-07,0.000000,0.213542,0.211806,0.212963,0.062581,129600
1962-05-08,0.000000,0.214120,0.211227,0.211227,0.062071,259200
1962-05-09,0.000000,0.210069,0.210069,0.210069,0.061731,43200
1962-05-10,0.000000,0.206597,0.203704,0.205440,0.060371,259200
1962-05-11,0.000000,0.206597,0.203704,0.203704,0.059861,259200
1962-05-14,0.000000,0.204861,0.201968,0.204861,0.060200,518400
1962-05-15,0.000000,0.210648,0.207755,0.207755,0.061051,302400
1962-05-16,0.000000,0.207176,0.207176,0.207176,0.060881,43200
1962-05-17,0.000000,0.210648,0.208333,0.208333,0.061221,216000
1962-05-18,0.000000,0.207755,0.204861,0.204861,0.060200,259200
1962-05-21,0.000000,0.203704,0.202546,0.202546,0.059520,259200
1962-05-22,0.000000,0.204861,0.200231,0.200231,0.059009,432000
1962-05-23,0.000000,0.199653,0.194444,0.194444,0.057303,950400
1962-05-24,0.000000,0.194734,0.190394,0.192419,0.056706,1252800
1962-05-25,0.000000,0.192130,0.178241,0.180556,0.053210,907200
1962-05-28,0.000000,0.178819,0.164931,0.164931,0.048606,734400
1962-05-29,0.000000,0.174190,0.159722,0.173611,0.051164,1728000
1962-05-31,0.000000,0.185185,0.182870,0.182870,0.053892,1209600
1962-06-01,0.000000,0.185185,0.180556,0.185185,0.054575,648000
1962-06-04,0.000000,0.182870,0.175926,0.178241,0.052528,388800
1962-06-05,0.000000,0.177083,0.173611,0.173900,0.051249,777600
1962-06-06,0.000000,0.176505,0.173611,0.176505,0.052016,388800
1962-06-07,0.000000,0.178241,0.174769,0.177083,0.052187,259200
1962-06-08,0.000000,0.179398,0.177083,0.177662,0.052357,259200
1962-06-11,0.000000,0.178241,0.176505,0.176505,0.052016,172800
1962-06-12,0.000000,0.173611,0.165509,0.165509,0.048776,432000
1962-06-13,0.000000,0.167824,0.159722,0.159722,0.047070,864000
1962-06-14,0.000000,0.159144,0.151042,0.152199,0.044853,1036800
1962-06-15,0.000000,0.168981,0.152199,0.168981,0.049799,1468800
1962-06-18,0.000000,0.171296,0.164931,0.165509,0.048776,734400
1962-06-19,0.000000,0.163194,0.162037,0.162037,0.047753,172800
1962-06-20,0.000000,0.168981,0.160880,0.166667,0.049117,388800
1962-06-21,0.000000,0.163194,0.158565,0.159722,0.047070,604800
1962-06-22,0.000000,0.163194,0.160301,0.160590,0.047326,950400
1962-06-25,0.000000,0.165509,0.159144,0.165509,0.048776,1382400
1962-06-26,0.000000,0.170139,0.164931,0.164931,0.048606,734400
1962-06-27,0.000000,0.165509,0.162037,0.162037,0.047753,648000
1962-06-28,0.000000,0.170139,0.162037,0.170139,0.050140,864000
1962-06-29,0.000000,0.182292,0.174190,0.179688,0.052954,734400
1962-07-02,0.000000,0.182292,0.176505,0.182292,0.053722,7387200
1962-07-03,0.000000,0.181713,0.178241,0.181713,0.053551,604800
1962-07-05,0.000000,0.182292,0.179398,0.182292,0.053722,259200
1962-07-06,0.000000,0.180556,0.174769,0.174769,0.051505,302400
1962-07-09,0.000000,0.177083,0.177083,0.177083,0.052187,43200
1962-07-10,0.000000,0.184028,0.178241,0.178241,0.052528,993600
1962-07-11,0.000000,0.175926,0.172454,0.174190,0.051334,820800
1962-07-12,0.000000,0.181134,0.175926,0.178819,0.052698,561600
1962-07-13,0.000000,0.181134,0.175926,0.181134,0.053381,432000
1962-07-16,0.000000,0.178819,0.177662,0.177662,0.052357,259200
1962-07-17,0.000000,0.177662,0.177662,0.177662,0.052357,129600
1962-07-18,0.000000,0.175347,0.174190,0.174190,0.051334,172800
1962-07-19,0.000000,0.173611,0.172454,0.172454,0.050823,86400
1962-07-20,0.000000,0.173032,0.172454,0.172454,0.050823,216000
1962-07-23,0.000000,0.173032,0.170718,0.170718,0.050311,172800
1962-07-24,0.000000,0.170139,0.163194,0.163194,0.048094,561600
1962-07-25,0.000000,0.172454,0.164352,0.164352,0.048435,172800
1962-07-26,0.000000,0.169560,0.166088,0.169560,0.049970,345600
1962-07-27,0.000000,0.170139,0.168981,0.169560,0.049970,518400
1962-07-30,0.000000,0.168981,0.167824,0.168981,0.049799,129600
1962-07-31,0.000000,0.172743,0.171296,0.172743,0.050908,388800
1962-08-01,0.000000,0.174190,0.172454,0.172454,0.050823,518400
1962-08-02,0.000000,0.173611,0.172454,0.172454,0.050823,86400
1962-08-03,0.000000,0.171875,0.165509,0.165509,0.048776,475200
1962-08-06,0.000000,0.164352,0.162037,0.164352,0.048435,388800
1962-08-07,0.000000,0.162616,0.162037,0.162616,0.047923,129600
1962-08-08,0.000000,0.170139,0.164931,0.168981,0.049799,604800
1962-08-09,0.000000,0.170718,0.168981,0.168981,0.049799,259200
1962-08-10,0.000000,0.173611,0.168981,0.170139,0.050140,1036800
1962-08-13,0.000000,0.170718,0.168981,0.168981,0.049799,172800
1962-08-14,0.000000,0.168981,0.167245,0.167245,0.049287,172800
1962-08-15,0.000000,0.170139,0.168981,0.170139,0.050140,86400
1962-08-16,0.000000,0.168981,0.168692,0.168981,0.049799,129600
1962-08-17,0.000000,0.169560,0.168981,0.169560,0.049970,86400
1962-08-20,0.000000,0.170139,0.168403,0.168403,0.049629,259200
1962-08-21,0.000000,0.168981,0.166667,0.166667,0.049287,129600
1962-08-22,0.000000,0.169560,0.166088,0.169560,0.050142,302400
1962-08-23,0.000000,0.168981,0.167245,0.168981,0.049971,216000
1962-08-24,0.000000,0.168403,0.167245,0.167245,0.049458,129600
1962-08-27,0.000000,0.166667,0.163194,0.163194,0.048260,518400
1962-08-28,0.000000,0.162616,0.162037,0.162616,0.048089,172800
1962-08-29,0.000000,0.162326,0.162326,0.162326,0.048003,43200
1962-08-30,0.000000,0.163773,0.162326,0.162326,0.048003,259200
1962-08-31,0.000000,0.163773,0.163194,0.163773,0.048431,86400
1962-09-04,0.000000,0.166667,0.163773,0.164352,0.048602,432000
1962-09-05,0.000000,0.163773,0.162037,0.162037,0.047917,388800
1962-09-06,0.000000,0.163773,0.162326,0.163773,0.048431,129600
1962-09-07,0.000000,0.163773,0.163194,0.163773,0.048431,172800
1962-09-10,0.000000,0.164352,0.160301,0.164352,0.048602,518400
1962-09-11,0.000000,0.162616,0.162037,0.162037,0.047917,216000
1962-09-12,0.000000,0.164931,0.162037,0.164931,0.048773,604800
1962-09-13,0.000000,0.163194,0.163194,0.163194,0.048260,43200
1962-09-14,0.000000,0.164352,0.163194,0.163194,0.048260,216000
1962-09-17,0.000000,0.162616,0.162037,0.162326,0.048003,475200
1962-09-18,0.000000,0.163194,0.162037,0.163194,0.048260,129600
1962-09-19,0.000000,0.166088,0.162037,0.166088,0.049115,388800
1962-09-20,0.000000,0.166088,0.164352,0.166088,0.049115,172800
1962-09-21,0.000000,0.165509,0.164352,0.164352,0.048602,432000
1962-09-24,0.000000,0.164063,0.162037,0.162326,0.048003,388800
1962-09-25,0.000000,0.162616,0.160880,0.162616,0.048089,216000
1962-09-26,0.000000,0.160880,0.160012,0.160012,0.047319,129600
1962-09-27,0.000000,0.159722,0.157407,0.157407,0.046548,302400
1962-09-28,0.000000,0.159144,0.157407,0.159144,0.047062,0
1962-10-01,0.000000,0.157407,0.157407,0.157407,0.046548,259200
1962-10-02,0.000000,0.157986,0.157986,0.157986,0.046719,129600
1962-10-03,0.000000,0.158565,0.158565,0.158565,0.046891,43200
1962-10-04,0.000000,0.159722,0.158565,0.159144,0.047062,129600
1962-10-05,0.000000,0.160590,0.157986,0.157986,0.046719,172800
1962-10-08,0.000000,0.158565,0.158565,0.158565,0.046891,43200
1962-10-09,0.000000,0.160590,0.157986,0.160590,0.047490,216000
1962-10-10,0.000000,0.160880,0.159722,0.159722,0.047233,129600
1962-10-11,0.000000,0.159144,0.157407,0.157407,0.046548,345600
1962-10-12,0.000000,0.158565,0.157697,0.158565,0.046891,129600
1962-10-15,0.000000,0.158565,0.158565,0.158565,0.046891,0
1962-10-16,0.000000,0.159722,0.158565,0.159144,0.047062,475200
1962-10-17,0.000000,0.159144,0.158565,0.158565,0.046891,216000
1962-10-18,0.000000,0.157986,0.157986,0.157986,0.046719,129600
1962-10-19,0.000000,0.157407,0.152199,0.152778,0.045179,777600
1962-10-22,0.000000,0.150463,0.148148,0.149884,0.044324,388800
1962-10-23,0.000000,0.148727,0.142361,0.142361,0.042099,604800
1962-10-24,0.000000,0.148148,0.142361,0.148148,0.043810,259200
1962-10-25,0.000000,0.146991,0.146412,0.146991,0.043468,86400
1962-10-26,0.000000,0.148148,0.148148,0.148148,0.043810,172800
1962-10-29,0.000000,0.152778,0.151620,0.152778,0.045179,302400
1962-10-30,0.000000,0.157697,0.154514,0.157697,0.046634,216000
1962-10-31,0.000000,0.160301,0.157407,0.157407,0.046548,518400
1962-11-01,0.000000,0.157407,0.155093,0.157407,0.046548,172800
1962-11-02,0.000000,0.159722,0.158565,0.159722,0.047233,518400
1962-11-05,0.000000,0.160880,0.158565,0.158565,0.046891,216000
1962-11-07,0.000000,0.159722,0.156250,0.156250,0.046206,388800
1962-11-08,0.000000,0.160301,0.156250,0.160301,0.047404,691200
1962-11-09,0.000000,0.161458,0.161458,0.161458,0.047746,43200
1962-11-12,0.000000,0.163194,0.162037,0.163194,0.048260,475200
1962-11-13,0.000000,0.167245,0.164352,0.164352,0.048602,1209600
1962-11-14,0.000000,0.164352,0.164352,0.164352,0.048602,691200
1962-11-15,0.000000,0.163194,0.160880,0.160880,0.047575,388800
1962-11-16,0.000000,0.160012,0.158565,0.160012,0.047319,302400
1962-11-19,0.000000,0.160590,0.160301,0.160590,0.047490,216000
1962-11-20,0.000000,0.160880,0.160880,0.160880,0.047575,129600
1962-11-21,0.000000,0.161748,0.159144,0.161748,0.048005,475200
1962-11-23,0.000000,0.163773,0.160012,0.162616,0.048262,345600
1962-11-26,0.000000,0.167245,0.163194,0.166667,0.049465,1252800
1962-11-27,0.000000,0.168981,0.167824,0.168981,0.050151,691200
1962-11-28,0.000000,0.175347,0.168403,0.174190,0.051697,907200
1962-11-29,0.000000,0.174769,0.171875,0.173611,0.051526,561600
1962-11-30,0.000000,0.173611,0.171875,0.173611,0.051526,864000
1962-12-03,0.000000,0.173032,0.170718,0.170718,0.050667,432000
1962-12-04,0.000000,0.172454,0.170718,0.171875,0.051010,216000
1962-12-05,0.000000,0.174479,0.171875,0.171875,0.051010,475200
1962-12-06,0.000000,0.173032,0.171296,0.172454,0.051182,388800
1962-12-07,0.000000,0.174769,0.171875,0.174769,0.051869,388800
1962-12-10,0.000000,0.175347,0.172454,0.172454,0.051182,302400
1962-12-11,0.000000,0.171296,0.171296,0.171296,0.050839,302400
1962-12-12,0.000000,0.173611,0.172454,0.173032,0.051354,518400
1962-12-13,0.000000,0.171875,0.171296,0.171296,0.050839,432000
1962-12-14,0.000000,0.173611,0.171296,0.173611,0.051526,561600
1962-12-17,0.000000,0.173611,0.171296,0.171296,0.050839,561600
1962-12-18,0.000000,0.171296,0.169560,0.170718,0.050667,691200
1962-12-19,0.000000,0.173611,0.169560,0.173611,0.051526,518400
1962-12-20,0.000000,0.173322,0.171875,0.173322,0.051440,216000
1962-12-21,0.000000,0.173611,0.171296,0.171296,0.050839,259200
1962-12-24,0.000000,0.171875,0.171296,0.171875,0.051010,259200
1962-12-26,0.000000,0.173611,0.171875,0.171875,0.051010,388800
1962-12-27,0.000000,0.173322,0.171875,0.172454,0.051182,259200
1962-12-28,0.000000,0.173032,0.171296,0.173032,0.051354,604800
1962-12-31,0.000000,0.171875,0.169560,0.169560,0.050323,216000
1963-01-02,0.000000,0.173032,0.170139,0.173032,0.051354,518400
1963-01-03,0.000000,0.172454,0.170718,0.171875,0.051010,777600
1963-01-04,0.000000,0.177662,0.173322,0.177662,0.052728,648000
1963-01-07,0.000000,0.179398,0.177662,0.179398,0.053243,345600
1963-01-08,0.000000,0.180556,0.178241,0.178241,0.052900,518400
1963-01-09,0.000000,0.179398,0.178241,0.178241,0.052900,302400
1963-01-10,0.000000,0.178241,0.177083,0.177083,0.052556,216000
1963-01-11,0.000000,0.178241,0.175926,0.178241,0.052900,518400
1963-01-14,0.000000,0.179398,0.178241,0.178241,0.052900,259200
1963-01-15,0.000000,0.178241,0.177662,0.177662,0.052728,302400
1963-01-16,0.000000,0.179109,0.178241,0.178241,0.052900,345600
1963-01-17,0.000000,0.179398,0.178241,0.178241,0.052900,604800
1963-01-18,0.000000,0.181134,0.178819,0.179398,0.053243,345600
1963-01-21,0.000000,0.181134,0.179398,0.181134,0.053758,388800
1963-01-22,0.000000,0.181134,0.179977,0.180266,0.053501,561600
1963-01-23,0.000000,0.181713,0.180556,0.181713,0.053930,432000
1963-01-24,0.000000,0.186921,0.181713,0.186921,0.055476,1339200
1963-01-25,0.000000,0.189525,0.183449,0.183449,0.054445,1339200
1963-01-28,0.000000,0.188079,0.184606,0.187500,0.055648,691200
1963-01-29,0.000000,0.188657,0.186921,0.187500,0.055648,432000
1963-01-30,0.000000,0.188079,0.187500,0.187500,0.055648,86400
1963-01-31,0.000000,0.188079,0.186343,0.186921,0.055476,388800
1963-02-01,0.000000,0.189236,0.187500,0.188079,0.055819,604800
1963-02-04,0.000000,0.189236,0.189236,0.189236,0.056163,86400
1963-02-05,0.000000,0.188657,0.187500,0.187500,0.055648,216000
1963-02-06,0.000000,0.189815,0.188657,0.189815,0.056335,518400
1963-02-07,0.000000,0.190394,0.189236,0.189815,0.056335,259200
1963-02-08,0.000000,0.189525,0.188657,0.189525,0.056249,259200
1963-02-11,0.000000,0.189236,0.189236,0.189236,0.056163,43200
1963-02-12,0.000000,0.188079,0.186343,0.187500,0.055648,216000
1963-02-13,0.000000,0.188368,0.187500,0.187500,0.055648,302400
1963-02-14,0.000000,0.189236,0.188079,0.188079,0.055819,302400
1963-02-15,0.000000,0.188079,0.188079,0.188079,0.055819,129600
1963-02-18,0.000000,0.188657,0.187789,0.188657,0.055991,172800
1963-02-19,0.000000,0.187500,0.186921,0.187500,0.055888,172800
1963-02-20,0.000000,0.187500,0.187500,0.187500,0.055888,345600
1963-02-21,0.000000,0.188368,0.187500,0.188368,0.056146,129600
1963-02-25,0.000000,0.188657,0.188079,0.188079,0.056060,172800
1963-02-26,0.000000,0.189815,0.188657,0.189815,0.056578,475200
1963-02-27,0.000000,0.193287,0.189236,0.190972,0.056922,388800
1963-02-28,0.000000,0.190394,0.189815,0.189815,0.056578,86400
1963-03-01,0.000000,0.188079,0.185185,0.185185,0.055198,216000
1963-03-04,0.000000,0.185764,0.184028,0.185764,0.055370,216000
1963-03-05,0.000000,0.185764,0.185764,0.185764,0.055370,86400
1963-03-06,0.000000,0.184317,0.184028,0.184317,0.054939,86400
1963-03-07,0.000000,0.184606,0.184028,0.184028,0.054853,129600
1963-03-08,0.000000,0.184606,0.183449,0.183449,0.054680,216000
1963-03-11,0.000000,0.184606,0.182870,0.182870,0.054508,172800
1963-03-12,0.000000,0.185185,0.184028,0.184028,0.054853,172800
1963-03-13,0.000000,0.186921,0.185764,0.186921,0.055715,259200
1963-03-14,0.000000,0.186921,0.185185,0.185764,0.055370,518400
1963-03-15,0.000000,0.189815,0.186343,0.189815,0.056578,777600
1963-03-18,0.000000,0.190394,0.188657,0.190394,0.056750,302400
1963-03-19,0.000000,0.189815,0.187500,0.187500,0.055888,216000
1963-03-20,0.000000,0.189815,0.188657,0.189236,0.056405,302400
1963-03-21,0.000000,0.190394,0.188079,0.188079,0.056060,172800
1963-03-22,0.000000,0.189236,0.186921,0.186921,0.055715,604800
1963-03-25,0.000000,0.186343,0.185185,0.185185,0.055198,388800
1963-03-26,0.000000,0.187500,0.185764,0.187500,0.055888,259200
1963-03-27,0.000000,0.192130,0.188657,0.190972,0.056922,691200
1963-03-28,0.000000,0.192130,0.190972,0.190972,0.056922,129600
1963-03-29,0.000000,0.191551,0.190394,0.190394,0.056750,129600
1963-04-01,0.000000,0.191551,0.190972,0.190972,0.056922,129600
1963-04-02,0.000000,0.192130,0.191262,0.192130,0.057268,604800
1963-04-03,0.000000,0.192130,0.191551,0.192130,0.057268,777600
1963-04-04,0.000000,0.192130,0.192130,0.192130,0.057268,345600
1963-04-05,0.000000,0.192130,0.191551,0.191551,0.057095,345600
1963-04-08,0.000000,0.192130,0.190972,0.190972,0.056922,216000
1963-04-09,0.000000,0.191551,0.190394,0.191551,0.057095,345600
1963-04-10,0.000000,0.190104,0.188657,0.189236,0.056405,302400
1963-04-11,0.000000,0.189236,0.188368,0.188657,0.056232,216000
1963-04-15,0.000000,0.188079,0.186343,0.186343,0.055543,259200
1963-04-16,0.000000,0.187500,0.187500,0.187500,0.055888,129600
1963-04-17,0.000000,0.186921,0.184606,0.184606,0.055025,691200
1963-04-18,0.000000,0.184606,0.183449,0.184028,0.054853,604800
1963-04-19,0.000000,0.185185,0.182292,0.185185,0.055198,777600
1963-04-22,0.000000,0.185185,0.180556,0.181713,0.054163,648000
1963-04-23,0.000000,0.186343,0.182870,0.186343,0.055543,2419200
1963-04-24,0.000000,0.186343,0.185185,0.185185,0.055198,518400
1963-04-25,0.000000,0.187211,0.184606,0.187211,0.055801,820800
1963-04-26,0.000000,0.189815,0.187500,0.189815,0.056578,432000
1963-04-29,0.000000,0.193287,0.189815,0.193287,0.057612,388800
1963-04-30,0.000000,0.195023,0.192708,0.192708,0.057440,475200
1963-05-01,0.000000,0.193576,0.190972,0.190972,0.056922,259200
1963-05-02,0.000000,0.192130,0.191840,0.191840,0.057181,388800
1963-05-03,0.000000,0.190972,0.187500,0.189815,0.056578,518400
1963-05-06,0.000000,0.190394,0.189815,0.189815,0.056578,216000
1963-05-07,0.000000,0.190394,0.189815,0.190394,0.056750,216000
1963-05-08,0.000000,0.189236,0.187789,0.188079,0.056060,302400
1963-05-09,0.000000,0.190972,0.188657,0.190972,0.056922,1252800
1963-05-10,0.000000,0.190394,0.189236,0.189815,0.056578,561600
1963-05-13,0.000000,0.189815,0.189236,0.189815,0.056578,259200
1963-05-14,0.000000,0.195891,0.192130,0.195602,0.058303,734400
1963-05-15,0.000000,0.200810,0.195891,0.200810,0.059855,993600
1963-05-16,0.000000,0.206019,0.203704,0.203704,0.060717,1209600
1963-05-17,0.000000,0.207176,0.201389,0.207176,0.061752,777600
1963-05-20,0.000000,0.208333,0.206019,0.208044,0.062011,820800
1963-05-21,0.000000,0.209491,0.206019,0.206597,0.061752,864000
1963-05-22,0.000000,0.208333,0.207176,0.207176,0.061925,432000
1963-05-23,0.000000,0.207176,0.206308,0.206308,0.061665,86400
1963-05-24,0.000000,0.204282,0.199074,0.199074,0.059503,691200
1963-05-27,0.000000,0.197338,0.195023,0.195023,0.058292,604800
1963-05-28,0.000000,0.198495,0.196759,0.198495,0.059330,129600
1963-05-29,0.000000,0.200231,0.199653,0.200231,0.059849,216000
1963-05-31,0.000000,0.202257,0.200810,0.201968,0.060368,302400
1963-06-03,0.000000,0.202546,0.201389,0.201389,0.060195,172800
1963-06-04,0.000000,0.204861,0.201968,0.201968,0.060368,345600
1963-06-05,0.000000,0.203704,0.201968,0.201968,0.060368,129600
1963-06-06,0.000000,0.202546,0.202546,0.202546,0.060541,86400
1963-06-07,0.000000,0.203125,0.201968,0.203125,0.060714,302400
1963-06-10,0.000000,0.204861,0.202546,0.204282,0.061060,302400
1963-06-11,0.000000,0.205729,0.204282,0.204282,0.061060,475200
1963-06-12,0.000000,0.204861,0.204282,0.204572,0.061146,129600
1963-06-13,0.000000,0.206597,0.203704,0.206019,0.061579,907200
1963-06-14,0.000000,0.207465,0.206887,0.207465,0.062011,259200
1963-06-17,0.000000,0.206019,0.206019,0.206019,0.061579,86400
1963-06-18,0.000000,0.207755,0.206597,0.206597,0.061752,216000
1963-06-19,0.000000,0.207465,0.207176,0.207176,0.061925,172800
1963-06-20,0.000000,0.206597,0.201968,0.204861,0.061233,648000
1963-06-21,0.000000,0.207176,0.206019,0.207176,0.061925,345600
1963-06-24,0.000000,0.206019,0.204861,0.204861,0.061233,172800
1963-06-25,0.000000,0.204861,0.203993,0.203993,0.060973,259200
1963-06-26,0.000000,0.203125,0.201389,0.201389,0.060195,259200
1963-06-27,0.000000,0.200231,0.197338,0.197338,0.058984,302400
1963-06-28,0.000000,0.201968,0.199074,0.201968,0.060368,302400
1963-07-01,0.000000,0.201389,0.199074,0.199074,0.059503,259200
1963-07-02,0.000000,0.197917,0.197917,0.197917,0.059157,129600
1963-07-03,0.000000,0.199653,0.197338,0.198495,0.059330,345600
1963-07-05,0.000000,0.201389,0.199942,0.200231,0.059849,259200
1963-07-08,0.000000,0.201389,0.199074,0.201389,0.060195,129600
1963-07-09,0.000000,0.202546,0.202546,0.202546,0.060541,43200
1963-07-10,0.000000,0.201968,0.201389,0.201389,0.060195,86400
1963-07-11,0.000000,0.202546,0.200810,0.202546,0.060541,129600
1963-07-12,0.000000,0.201389,0.200231,0.200231,0.059849,216000
1963-07-15,0.000000,0.203125,0.201968,0.201968,0.060368,129600
1963-07-16,0.000000,0.202546,0.200810,0.202546,0.060541,216000
1963-07-17,0.000000,0.201389,0.201389,0.201389,0.060195,86400
1963-07-18,0.000000,0.201389,0.200231,0.200231,0.059849,172800
1963-07-19,0.000000,0.199653,0.197917,0.197917,0.059157,172800
1963-07-22,0.000000,0.196759,0.193866,0.193866,0.057946,259200
1963-07-23,0.000000,0.196181,0.192708,0.194444,0.058119,302400
1963-07-24,0.000000,0.195023,0.195023,0.195023,0.058292,129600
1963-07-25,0.000000,0.196759,0.196759,0.196759,0.058811,43200
1963-07-26,0.000000,0.195602,0.195602,0.195602,0.058465,172800
1963-07-29,0.000000,0.198495,0.197338,0.198495,0.059330,129600
1963-07-30,0.000000,0.201968,0.200231,0.201968,0.060368,388800
